State,District,Date,Year,Month,Avg_rainfall,Agency_name
Assam,Kamrup Metro,2021-02-26,2021,02,4.899864102,IMD GRID MODEL
Assam,Kamrup Metro,2021-02-27,2021,02,0.003946492,IMD GRID MODEL
Assam,Kamrup Metro,2021-03-01,2021,03,0.005919739,IMD GRID MODEL
Assam,Kamrup Metro,2021-03-06,2021,03,6.374183254,IMD GRID MODEL
Assam,Jorhat,2021-04-11,2021,04,1.476223644,IMD GRID MODEL
Assam,Jorhat,2021-04-25,2021,04,0.0,IMD GRID MODEL
Assam,Jorhat,2021-04-27,2021,04,0.003974368,IMD GRID MODEL
Assam,Jorhat,2021-04-29,2021,04,0.0,IMD GRID MODEL
Assam,Jorhat,2021-05-04,2021,05,2.132627778,IMD GRID MODEL
Assam,Jorhat,2021-04-28,2021,04,5.372433634,IMD GRID MODEL
Assam,Jorhat,2021-05-13,2021,05,5.336445217,IMD GRID MODEL
Assam,Jorhat,2021-05-18,2021,05,10.69783124,IMD GRID MODEL
Assam,Jorhat,2021-05-19,2021,05,41.20220647,IMD GRID MODEL
Assam,Jorhat,2021-05-20,2021,05,10.6660982,IMD GRID MODEL
Assam,Jorhat,2021-05-29,2021,05,5.271755415,IMD GRID MODEL
Assam,Jorhat,2021-05-30,2021,05,4.421630778,IMD GRID MODEL
Assam,Jorhat,2021-05-31,2021,05,6.351824654,IMD GRID MODEL
Assam,Jorhat,2021-06-04,2021,06,4.90450113,IMD GRID MODEL
Assam,Jorhat,2021-06-06,2021,06,23.19790591,IMD GRID MODEL
Assam,Jorhat,2021-06-07,2021,06,7.051055771,IMD GRID MODEL
Assam,Jorhat,2021-06-08,2021,06,6.386335084,IMD GRID MODEL
Assam,Jorhat,2021-06-11,2021,06,8.776356696,IMD GRID MODEL
Assam,Jorhat,2021-06-12,2021,06,2.700539366,IMD GRID MODEL
Assam,Jorhat,2021-06-19,2021,06,17.746323,IMD GRID MODEL
Assam,Jorhat,2021-06-24,2021,06,10.63998728,IMD GRID MODEL
Assam,Jorhat,2021-06-26,2021,06,16.49286524,IMD GRID MODEL
Assam,Jorhat,2021-07-05,2021,07,1.369494228,IMD GRID MODEL
Assam,Jorhat,2021-07-12,2021,07,0.040760225,IMD GRID MODEL
Assam,Jorhat,2021-07-13,2021,07,16.16021422,IMD GRID MODEL
Assam,Jorhat,2021-07-16,2021,07,5.535269749,IMD GRID MODEL
Assam,Jorhat,2021-07-18,2021,07,3.129649513,IMD GRID MODEL
Assam,Jorhat,2021-08-10,2021,08,0.714546853,IMD GRID MODEL
Assam,Jorhat,2021-08-11,2021,08,15.36656448,IMD GRID MODEL
Assam,Jorhat,2021-08-12,2021,08,19.15110853,IMD GRID MODEL
Assam,Jorhat,2021-08-14,2021,08,1.48502537,IMD GRID MODEL
Assam,Jorhat,2021-08-15,2021,08,0.474749845,IMD GRID MODEL
Assam,Jorhat,2021-08-16,2021,08,5.438591808,IMD GRID MODEL
Assam,Jorhat,2021-08-22,2021,08,5.507638034,IMD GRID MODEL
Assam,Jorhat,2021-08-26,2021,08,17.99152714,IMD GRID MODEL
Assam,Jorhat,2021-09-01,2021,09,0.746664093,IMD GRID MODEL
Assam,Jorhat,2021-09-02,2021,09,11.93690848,IMD GRID MODEL
Assam,Jorhat,2021-09-05,2021,09,0.0,IMD GRID MODEL
Assam,Jorhat,2021-09-06,2021,09,0.0,IMD GRID MODEL
Assam,Jorhat,2021-09-17,2021,09,37.73149783,IMD GRID MODEL
Assam,Jorhat,2021-09-22,2021,09,6.56306165,IMD GRID MODEL
Assam,Jorhat,2021-09-25,2021,09,0.08180894,IMD GRID MODEL
Assam,Jorhat,2021-10-03,2021,10,0.076548035,IMD GRID MODEL
Assam,Jorhat,2021-10-08,2021,10,1.527674545,IMD GRID MODEL
Assam,Jorhat,2021-10-12,2021,10,0.0,IMD GRID MODEL
Assam,Jorhat,2021-10-20,2021,10,13.9137909,IMD GRID MODEL
Assam,Jorhat,2021-10-30,2021,10,0.004708795,IMD GRID MODEL
Assam,Jorhat,2021-11-05,2021,11,0.0,IMD GRID MODEL
Assam,Jorhat,2021-11-06,2021,11,0.0,IMD GRID MODEL
Assam,Jorhat,2021-11-11,2021,11,0.0,IMD GRID MODEL
Assam,Jorhat,2021-11-14,2021,11,0.0,IMD GRID MODEL
Assam,Jorhat,2021-12-02,2021,12,0.0,IMD GRID MODEL
Assam,Jorhat,2021-12-04,2021,12,0.0,IMD GRID MODEL
Assam,Jorhat,2021-12-05,2021,12,0.0,IMD GRID MODEL
Assam,Jorhat,2021-12-10,2021,12,0.0,IMD GRID MODEL
Assam,Jorhat,2021-12-13,2021,12,0.0,IMD GRID MODEL
Assam,Jorhat,2021-12-15,2021,12,0.0,IMD GRID MODEL
Assam,Jorhat,2021-12-16,2021,12,0.0,IMD GRID MODEL
Assam,Jorhat,2021-12-18,2021,12,0.0,IMD GRID MODEL
Assam,Jorhat,2021-12-22,2021,12,0.0,IMD GRID MODEL
Assam,Jorhat,2021-12-29,2021,12,0.0,IMD GRID MODEL
Assam,Kamrup,2021-01-04,2021,01,0.0,IMD GRID MODEL
Assam,Kamrup,2021-01-06,2021,01,0.0,IMD GRID MODEL
Assam,Kamrup,2021-01-07,2021,01,0.0,IMD GRID MODEL
Assam,Hojai,2021-10-01,2021,10,0.0,IMD GRID MODEL
Assam,Hojai,2021-10-03,2021,10,6.172923862,IMD GRID MODEL
Assam,Hojai,2021-10-09,2021,10,0.029769741,IMD GRID MODEL
Assam,Hojai,2021-10-19,2021,10,4.542305806,IMD GRID MODEL
Assam,Hojai,2021-10-23,2021,10,0.0,IMD GRID MODEL
Assam,Hojai,2021-10-28,2021,10,0.0,IMD GRID MODEL
Assam,Hojai,2021-11-06,2021,11,0.0,IMD GRID MODEL
Assam,Hojai,2021-11-16,2021,11,0.0,IMD GRID MODEL
Assam,Hojai,2021-11-21,2021,11,0.0,IMD GRID MODEL
Assam,Hojai,2021-11-23,2021,11,0.0153888,IMD GRID MODEL
Assam,Hojai,2021-12-03,2021,12,0.0,IMD GRID MODEL
Assam,Hojai,2021-12-05,2021,12,0.0,IMD GRID MODEL
Assam,Hojai,2021-12-16,2021,12,0.0,IMD GRID MODEL
Assam,Hojai,2021-12-18,2021,12,0.0,IMD GRID MODEL
Assam,Hojai,2021-12-21,2021,12,0.0,IMD GRID MODEL
Assam,Hojai,2021-12-24,2021,12,0.0,IMD GRID MODEL
Assam,Hojai,2021-12-28,2021,12,0.0,IMD GRID MODEL
Assam,Hojai,2021-12-29,2021,12,0.0,IMD GRID MODEL
Assam,Jorhat,2021-01-02,2021,01,0.0,IMD GRID MODEL
Assam,Jorhat,2021-01-03,2021,01,0.0,IMD GRID MODEL
Assam,Jorhat,2021-01-07,2021,01,0.0,IMD GRID MODEL
Assam,Jorhat,2021-01-18,2021,01,0.0,IMD GRID MODEL
Assam,Jorhat,2021-01-25,2021,01,0.0,IMD GRID MODEL
Assam,Jorhat,2021-02-03,2021,02,0.0,IMD GRID MODEL
